player,nation,pos,age,mp,starts,min,90s,gls,ast,g+a,g-pk,pk,pkatt,crdy,crdr,xg,npxg,xag,prgc,prgp,prgr,team,season,img_url
Jack Stephens,ENG,DF,24,24,19,1700,18,1,0,1,1,0,0,4,0,1,1,0,11.0,54.0,6.0,Southampton,2018,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,24,24,19,1700,18,1,0,1,1,0,0,4,0,1,1,0,11.0,54.0,6.0,Southampton,2018,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,24,24,19,1700,18,1,0,1,1,0,0,4,0,1,1,0,11.0,54.0,6.0,Southampton,2018,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,24,24,19,1700,18,1,0,1,1,0,0,4,0,1,1,0,11.0,54.0,6.0,Southampton,2018,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,23,22,22,1980,22,2,0,2,2,0,0,6,1,1,1,0,24.0,45.0,14.0,Southampton,2017,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,23,22,22,1980,22,2,0,2,2,0,0,6,1,1,1,0,24.0,45.0,14.0,Southampton,2017,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,23,22,22,1980,22,2,0,2,2,0,0,6,1,1,1,0,24.0,45.0,14.0,Southampton,2017,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,23,22,22,1980,22,2,0,2,2,0,0,6,1,1,1,0,24.0,45.0,14.0,Southampton,2017,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,23,22,22,1980,22,2,0,2,2,0,0,6,1,1,1,0,24.0,45.0,14.0,Southampton,2017,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,23,22,22,1980,22,2,0,2,2,0,0,6,1,1,1,0,24.0,45.0,14.0,Southampton,2017,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Jack Stephens,ENG,DF,23,22,22,1980,22,2,0,2,2,0,0,6,1,1,1,0,24.0,45.0,14.0,Southampton,2017,https://fbref.com/req/202302030/images/headshots/6adbc307_2022.jpg
Kieffer Moore,WAL,FW,29,27,12,1279,14,4,0,4,4,0,0,1,0,4,4,0,10.0,23.0,56.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/01ce9e70_2022.jpg
Joe Rothwell,ENG,MF,27,20,12,1016,11,0,1,1,0,0,0,1,0,0,0,1,12.0,33.0,12.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/10a10454_2022.jpg
Jaidon Anthony,ENG,"MF,FW",22,30,11,1257,14,3,1,4,3,0,0,2,0,2,2,1,31.0,49.0,72.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/e4238fb1_2022.jpg
Mark Travers,IRL,GK,23,12,11,1035,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg
Mark Travers,IRL,GK,23,12,11,1035,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg
Mark Travers,IRL,GK,23,12,11,1035,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg
Mark Travers,IRL,GK,20,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg
Mark Travers,IRL,GK,20,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg
Mark Travers,IRL,GK,20,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg
Mark Travers,IRL,GK,19,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg
Mark Travers,IRL,GK,19,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg
Mark Travers,IRL,GK,19,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/fe558029_2022.jpg
Ryan Fredericks,ENG,DF,29,12,5,533,5,0,0,0,0,0,0,1,0,0,0,0,13.0,15.0,28.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,29,12,5,533,5,0,0,0,0,0,0,1,0,0,0,0,13.0,15.0,28.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,29,12,5,533,5,0,0,0,0,0,0,1,0,0,0,0,13.0,15.0,28.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,29,12,5,533,5,0,0,0,0,0,0,1,0,0,0,0,13.0,15.0,28.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,29,12,5,533,5,0,0,0,0,0,0,1,0,0,0,0,13.0,15.0,28.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,28,7,3,307,3,0,0,0,0,0,0,1,0,0,0,0,4.0,6.0,14.0,West Ham United,2021,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,28,7,3,307,3,0,0,0,0,0,0,1,0,0,0,0,4.0,6.0,14.0,West Ham United,2021,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,28,7,3,307,3,0,0,0,0,0,0,1,0,0,0,0,4.0,6.0,14.0,West Ham United,2021,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,28,7,3,307,3,0,0,0,0,0,0,1,0,0,0,0,4.0,6.0,14.0,West Ham United,2021,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,28,7,3,307,3,0,0,0,0,0,0,1,0,0,0,0,4.0,6.0,14.0,West Ham United,2021,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,"DF,FW",27,14,6,569,6,1,1,2,1,0,0,2,0,0,0,1,11.0,20.0,39.0,West Ham United,2020,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,"DF,FW",27,14,6,569,6,1,1,2,1,0,0,2,0,0,0,1,11.0,20.0,39.0,West Ham United,2020,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,"DF,FW",27,14,6,569,6,1,1,2,1,0,0,2,0,0,0,1,11.0,20.0,39.0,West Ham United,2020,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,"DF,FW",27,14,6,569,6,1,1,2,1,0,0,2,0,0,0,1,11.0,20.0,39.0,West Ham United,2020,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,"DF,FW",27,14,6,569,6,1,1,2,1,0,0,2,0,0,0,1,11.0,20.0,39.0,West Ham United,2020,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,26,27,25,2237,24,0,3,3,0,0,0,7,0,0,0,2,63.0,72.0,110.0,West Ham United,2019,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,26,27,25,2237,24,0,3,3,0,0,0,7,0,0,0,2,63.0,72.0,110.0,West Ham United,2019,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,26,27,25,2237,24,0,3,3,0,0,0,7,0,0,0,2,63.0,72.0,110.0,West Ham United,2019,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,26,27,25,2237,24,0,3,3,0,0,0,7,0,0,0,2,63.0,72.0,110.0,West Ham United,2019,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,26,27,25,2237,24,0,3,3,0,0,0,7,0,0,0,2,63.0,72.0,110.0,West Ham United,2019,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,25,15,12,1086,12,1,0,1,1,0,0,5,0,0,0,0,30.0,31.0,37.0,West Ham United,2018,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,25,15,12,1086,12,1,0,1,1,0,0,5,0,0,0,0,30.0,31.0,37.0,West Ham United,2018,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,25,15,12,1086,12,1,0,1,1,0,0,5,0,0,0,0,30.0,31.0,37.0,West Ham United,2018,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,25,15,12,1086,12,1,0,1,1,0,0,5,0,0,0,0,30.0,31.0,37.0,West Ham United,2018,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Ryan Fredericks,ENG,DF,25,15,12,1086,12,1,0,1,1,0,0,5,0,0,0,0,30.0,31.0,37.0,West Ham United,2018,https://fbref.com/req/202302030/images/headshots/c067631c_2022.jpg
Matías Viña,URU,DF,24,12,5,458,5,2,0,2,2,0,0,1,0,0,0,0,10.0,17.0,19.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/08eb3b58_2022.jpg
Hamed Junior Traorè,CIV,"FW,MF",22,7,5,427,4,0,0,0,0,0,0,0,0,0,0,1,19.0,26.0,21.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/570bb4b9_2022.jpg
Jack Stacey,ENG,DF,26,10,3,299,3,0,0,0,0,0,0,2,0,0,0,0,9.0,2.0,15.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/558807c0_2022.jpg
Jack Stacey,ENG,DF,26,10,3,299,3,0,0,0,0,0,0,2,0,0,0,0,9.0,2.0,15.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/558807c0_2022.jpg
Jack Stacey,ENG,DF,23,19,17,1549,17,0,2,2,0,0,0,2,0,0,0,2,38.0,50.0,57.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/558807c0_2022.jpg
Jack Stacey,ENG,DF,23,19,17,1549,17,0,2,2,0,0,0,2,0,0,0,2,38.0,50.0,57.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/558807c0_2022.jpg
Illia Zabarnyi,UKR,DF,19,5,3,299,3,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,0.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/88968486_2022.jpg
Ben Pearson,ENG,MF,27,7,3,286,3,0,0,0,0,0,0,1,0,0,0,0,2.0,5.0,4.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/a6b461e7_2022.jpg
Antoine Semenyo,GHA,"FW,MF",22,11,2,258,2,1,0,1,1,0,0,0,0,0,0,0,5.0,5.0,11.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/efd2ec23_2022.jpg
David Brooks,WAL,"FW,MF",25,6,2,173,1,0,0,0,0,0,0,1,0,0,0,0,5.0,11.0,10.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/dc4cae05_2022.jpg
David Brooks,WAL,"FW,MF",25,6,2,173,1,0,0,0,0,0,0,1,0,0,0,0,5.0,11.0,10.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/dc4cae05_2022.jpg
David Brooks,WAL,"FW,MF",25,6,2,173,1,0,0,0,0,0,0,1,0,0,0,0,5.0,11.0,10.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/dc4cae05_2022.jpg
David Brooks,WAL,"MF,FW",22,9,8,506,5,1,0,1,1,0,0,1,0,0,0,0,4.0,17.0,24.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/dc4cae05_2022.jpg
David Brooks,WAL,"MF,FW",22,9,8,506,5,1,0,1,1,0,0,1,0,0,0,0,4.0,17.0,24.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/dc4cae05_2022.jpg
David Brooks,WAL,"MF,FW",22,9,8,506,5,1,0,1,1,0,0,1,0,0,0,0,4.0,17.0,24.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/dc4cae05_2022.jpg
David Brooks,WAL,"MF,FW",21,30,29,2261,25,7,5,12,7,0,0,3,0,6,6,5,66.0,95.0,144.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/dc4cae05_2022.jpg
David Brooks,WAL,"MF,FW",21,30,29,2261,25,7,5,12,7,0,0,3,0,6,6,5,66.0,95.0,144.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/dc4cae05_2022.jpg
David Brooks,WAL,"MF,FW",21,30,29,2261,25,7,5,12,7,0,0,3,0,6,6,5,66.0,95.0,144.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/dc4cae05_2022.jpg
Siriki Dembélé,CIV,"FW,MF",25,6,0,110,1,0,0,0,0,0,0,0,0,0,0,0,5.0,4.0,11.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/11f54bd5_2022.jpg
Junior Stanislas,ENG,MF,32,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,5.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,MF,32,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,5.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,MF,32,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,5.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,MF,32,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.0,5.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",29,15,7,712,7,3,0,3,2,1,1,1,0,2,1,0,30.0,26.0,42.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",29,15,7,712,7,3,0,3,2,1,1,1,0,2,1,0,30.0,26.0,42.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",29,15,7,712,7,3,0,3,2,1,1,1,0,2,1,0,30.0,26.0,42.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",29,15,7,712,7,3,0,3,2,1,1,1,0,2,1,0,30.0,26.0,42.0,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",28,23,11,1031,11,2,3,5,1,1,1,1,0,3,2,2,35.0,58.0,81.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",28,23,11,1031,11,2,3,5,1,1,1,1,0,3,2,2,35.0,58.0,81.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",28,23,11,1031,11,2,3,5,1,1,1,1,0,3,2,2,35.0,58.0,81.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",28,23,11,1031,11,2,3,5,1,1,1,1,0,3,2,2,35.0,58.0,81.0,Bournemouth,2018,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",27,19,17,1286,14,5,2,7,4,1,1,1,0,3,3,1,36.0,63.0,100.0,Bournemouth,2017,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",27,19,17,1286,14,5,2,7,4,1,1,1,0,3,3,1,36.0,63.0,100.0,Bournemouth,2017,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",27,19,17,1286,14,5,2,7,4,1,1,1,0,3,3,1,36.0,63.0,100.0,Bournemouth,2017,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Junior Stanislas,ENG,"MF,FW",27,19,17,1286,14,5,2,7,4,1,1,1,0,3,3,1,36.0,63.0,100.0,Bournemouth,2017,https://fbref.com/req/202302030/images/headshots/6992791d_2022.jpg
Jamal Lowe,JAM,"MF,FW",28,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/b2856bc0_2022.jpg
Owen Bevan,WAL,DF,18,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/87966294_2022.jpg
Emiliano Marcondes,DEN,MF,27,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/4d960fc3_2022.jpg
Will Dennis,ENG,GK,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/d8edc4be_2022.jpg
Ben Greenwood,IRL,DF,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/7eda24fe_2022.jpg
James Hill,ENG,DF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/69942fb3_2022.jpg
Dominic Sadi,ENG,MF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/54778940_2022.jpg
Christian Saydee,LBR,FW,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/af102dc3_2022.jpg
Christian Saydee,LBR,FW,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Bournemouth,2022,https://fbref.com/req/202302030/images/headshots/af102dc3_2022.jpg
Christian Saydee,LBR,FW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/af102dc3_2022.jpg
Christian Saydee,LBR,FW,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Bournemouth,2019,https://fbref.com/req/202302030/images/headshots/af102dc3_2022.jpg
Brennan Johnson,WAL,"FW,MF",21,38,33,2934,32,8,3,11,7,1,3,6,0,8,6,3,88.0,30.0,155.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/0cd31129_2022.jpg
Renan Lodi,BRA,DF,24,28,26,2214,24,0,1,1,0,0,0,7,0,1,1,1,24.0,31.0,70.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/ed9f7cfe_2022.jpg
Remo Freuler,SUI,MF,30,28,24,2161,24,0,0,0,0,0,0,4,0,0,0,0,7.0,54.0,11.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/98d2c2c4_2022.jpg
Serge Aurier,CIV,DF,29,24,22,1943,21,1,0,1,1,0,0,2,0,0,0,1,37.0,71.0,50.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,29,24,22,1943,21,1,0,1,1,0,0,2,0,0,0,1,37.0,71.0,50.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,29,24,22,1943,21,1,0,1,1,0,0,2,0,0,0,1,37.0,71.0,50.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,29,24,22,1943,21,1,0,1,1,0,0,2,0,0,0,1,37.0,71.0,50.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,29,24,22,1943,21,1,0,1,1,0,0,2,0,0,0,1,37.0,71.0,50.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,27,19,19,1605,17,2,3,5,2,0,0,0,0,1,1,3,28.0,59.0,82.0,Tottenham Hotspur,2020,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,27,19,19,1605,17,2,3,5,2,0,0,0,0,1,1,3,28.0,59.0,82.0,Tottenham Hotspur,2020,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,27,19,19,1605,17,2,3,5,2,0,0,0,0,1,1,3,28.0,59.0,82.0,Tottenham Hotspur,2020,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,27,19,19,1605,17,2,3,5,2,0,0,0,0,1,1,3,28.0,59.0,82.0,Tottenham Hotspur,2020,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,27,19,19,1605,17,2,3,5,2,0,0,0,0,1,1,3,28.0,59.0,82.0,Tottenham Hotspur,2020,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,26,33,31,2700,30,1,5,6,1,0,0,4,1,0,0,3,66.0,93.0,205.0,Tottenham Hotspur,2019,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,26,33,31,2700,30,1,5,6,1,0,0,4,1,0,0,3,66.0,93.0,205.0,Tottenham Hotspur,2019,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,26,33,31,2700,30,1,5,6,1,0,0,4,1,0,0,3,66.0,93.0,205.0,Tottenham Hotspur,2019,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,26,33,31,2700,30,1,5,6,1,0,0,4,1,0,0,3,66.0,93.0,205.0,Tottenham Hotspur,2019,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,26,33,31,2700,30,1,5,6,1,0,0,4,1,0,0,3,66.0,93.0,205.0,Tottenham Hotspur,2019,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,25,8,6,564,6,0,2,2,0,0,0,1,0,0,0,1,11.0,26.0,29.0,Tottenham Hotspur,2018,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,25,8,6,564,6,0,2,2,0,0,0,1,0,0,0,1,11.0,26.0,29.0,Tottenham Hotspur,2018,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,25,8,6,564,6,0,2,2,0,0,0,1,0,0,0,1,11.0,26.0,29.0,Tottenham Hotspur,2018,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,25,8,6,564,6,0,2,2,0,0,0,1,0,0,0,1,11.0,26.0,29.0,Tottenham Hotspur,2018,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,25,8,6,564,6,0,2,2,0,0,0,1,0,0,0,1,11.0,26.0,29.0,Tottenham Hotspur,2018,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,24,17,16,1429,15,2,2,4,2,0,0,2,2,0,0,2,32.0,67.0,152.0,Tottenham Hotspur,2017,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,24,17,16,1429,15,2,2,4,2,0,0,2,2,0,0,2,32.0,67.0,152.0,Tottenham Hotspur,2017,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,24,17,16,1429,15,2,2,4,2,0,0,2,2,0,0,2,32.0,67.0,152.0,Tottenham Hotspur,2017,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,24,17,16,1429,15,2,2,4,2,0,0,2,2,0,0,2,32.0,67.0,152.0,Tottenham Hotspur,2017,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Serge Aurier,CIV,DF,24,17,16,1429,15,2,2,4,2,0,0,2,2,0,0,2,32.0,67.0,152.0,Tottenham Hotspur,2017,https://fbref.com/req/202302030/images/headshots/5c2b4f07_2022.jpg
Joe Worrall,ENG,DF,25,30,21,2224,24,1,0,1,1,0,0,6,0,0,0,0,5.0,67.0,1.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/a5212312_2022.jpg
Ryan Yates,ENG,MF,24,26,21,1837,20,0,2,2,0,0,0,5,0,2,2,1,11.0,43.0,27.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/c1fe2a48_2022.jpg
Neco Williams,WAL,DF,21,31,20,1882,20,1,0,1,1,0,0,7,0,1,1,1,51.0,33.0,67.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Neco Williams,WAL,DF,21,31,20,1882,20,1,0,1,1,0,0,7,0,1,1,1,51.0,33.0,67.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Neco Williams,WAL,DF,21,31,20,1882,20,1,0,1,1,0,0,7,0,1,1,1,51.0,33.0,67.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Neco Williams,WAL,DF,21,31,20,1882,20,1,0,1,1,0,0,7,0,1,1,1,51.0,33.0,67.0,Nottingham Forest,2022,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Neco Williams,WAL,DF,20,1,0,8,0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,Liverpool,2021,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Neco Williams,WAL,DF,20,1,0,8,0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,Liverpool,2021,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Neco Williams,WAL,DF,20,1,0,8,0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,Liverpool,2021,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Neco Williams,WAL,DF,20,1,0,8,0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.0,2.0,Liverpool,2021,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Neco Williams,WAL,DF,19,6,3,249,2,0,0,0,0,0,0,1,0,0,0,0,10.0,14.0,29.0,Liverpool,2020,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
Neco Williams,WAL,DF,19,6,3,249,2,0,0,0,0,0,0,1,0,0,0,0,10.0,14.0,29.0,Liverpool,2020,https://fbref.com/req/202302030/images/headshots/dd323728_2022.jpg
